chromosome	start	end	length	is_cluster_in_ovary	is_cluster_in_fc	passed	ref_genome	total_reads_ovary	total_reads_fc	total_reads_cluster_ovary	total_reads_cluster_fc	cpm_ovary	cpm_fc	ovary_fc_factor
JAEIGU010000170.1	9582132	9603111	20979	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	7630.0	17208.0	334.0747779322199	872.5044284365864	0.3828917848942476
JAEIGU010000170.1	10238179	10243156	4977	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	4492.0	3568.0	196.6794105467276	180.9097978069352	1.0871683730287598
JAEIGU010000170.1	12078262	12082681	4419	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	360.0	616.0	15.762374843459916	31.233305899403607	0.5046655930123904
JAEIGU010000170.1	12159515	12168426	8911	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	5668.0	8051.0	248.1698350353633	408.213223694965	0.6079416849582678
JAEIGU010000170.1	14231419	14237826	6407	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	18410.0	6602.0	806.0703357447139	334.7439700452315	2.4080204809538333
JAEIGU010000170.1	15203863	15211606	7743	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	5850.0	8495.0	256.1385912062236	430.7255415834962	0.5946677558627461
JAEIGU010000170.1	15671312	15680998	9686	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	4753.0	4476.0	208.10713230823603	226.9485019573548	0.9169795372667444
JAEIGU010000170.1	15948056	15972627	24571	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	8675.0	4418.0	379.8294493528188	224.0077036746187	1.6956088702401868
JAEIGU010000170.1	16026165	16086854	60689	False	True	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	93113.0	48010.0	4076.8944688863417	2434.2711302441026	1.6747906255115963
JAEIGU010000170.1	16193144	16202247	9103	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	693.0	1380.0	30.342571573660337	69.97071776165093	0.4336467102855744
JAEIGU010000170.1	19486093	19497724	11631	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	3100.0	2798.0	135.73156115201593	141.86816543268066	0.9567443177830006
JAEIGU010000170.1	19710002	19735500	25498	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	6633.0	7335.0	290.4217564907489	371.9095759287751	0.7808934625183407
JAEIGU010000170.1	19827315	19892954	65639	True	False	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	34387.0	38987.0	1505.613288172378	1976.7741836039747	0.7616516345976377
JAEIGU010000170.1	20260208	20285682	25474	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	9633.0	12741.0	421.7748801862482	646.0122572472425	0.6528899033332523
JAEIGU010000170.1	20363038	20370996	7958	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	514.0	415.0	22.505168526495545	21.041918747163145	1.0695397504816273
JAEIGU010000170.1	21371034	21385613	14579	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	5710.0	5386.0	250.00877876710032	273.0886129451101	0.9154859152525384
JAEIGU010000170.1	21826128	21836001	9873	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	1582.0	1114.0	69.26688056209329	56.483608395999376	1.226318263459233
JAEIGU010000193.1	4	48854	48850	False	True	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	36106.0	93038.0	1580.8786280498991	4717.344666020637	0.3351204416834492
JAEIGU010000193.1	187152	201017	13865	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	7803.0	3581.0	341.6494747319937	181.5689422496173	1.8816515120868016
JAEIGU010000193.1	604392	609592	5200	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	929.0	2703.0	40.67568397103961	137.0513406592337	0.2967915802602485
JAEIGU010000193.1	856111	862449	6338	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	2360.0	1898.0	103.33112397379276	96.23508863160396	1.0737364660134832
JAEIGU010000193.1	1008305	1020852	12547	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	13027.0	21506.0	570.3790474604231	1090.4277218710615	0.5230782710491911
JAEIGU010000193.1	2050130	2070776	20646	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	5834.0	8150.0	255.43804121318087	413.2328621430834	0.6181455170056988
JAEIGU010000193.1	2973350	2981423	8073	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	8842.0	4327.0	387.1414399052016	219.3936925758432	1.7645969460647506
JAEIGU010000196.1	24	103661	103637	False	True	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	279168.0	319456.0	12223.196278608382	16197.511313960842	0.7546342176697881
JAEIGU010000197.1	375142	387749	12607	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	2960.0	3135.0	129.60174871289263	158.9552175237505	0.8153349775607587
JAEIGU010000200.1	5	15024	15019	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	4053.0	7227.0	177.45807011261954	366.4336067126459	0.4842843747456293
JAEIGU010000200.1	275113	286958	11845	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	5009.0	10443.0	219.31593219691865	529.4958011484932	0.4141976796061752
JAEIGU010000201.1	261133	341006	79873	False	True	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	34570.0	33190.0	1513.6258287178034	1682.846465586373	0.8994438052852278
JAEIGU010000201.1	1155103	1206919	51816	True	False	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	555739.0	208621.0	24332.684536471028	10577.797905908246	2.300354454955125
JAEIGU010000201.1	1331128	1336906	5778	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	1163.0	1002.0	50.92122761928856	50.80482550519872	1.002291162560492
JAEIGU010000201.1	2361848	2413400	51552	True	False	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	14430.0	19509.0	631.8085249753516	989.1729947913392	0.6387239929741797
JAEIGU010000201.1	2760511	2772745	12234	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	28027.0	71481.0	1227.1446659379196	3624.331069797515	0.3385851464188888
JAEIGU010000201.1	3396179	3403512	7333	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	7476.0	15397.0	327.33198424918425	780.6805372290866	0.419290565909331
JAEIGU010000201.1	5078482	5087550	9068	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	4146.0	2286.0	181.53001694718003	115.9080150747348	1.5661558592831883
JAEIGU010000201.1	5351678	5363893	12215	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	11112.0	4713.0	486.53197016812936	238.9652121816383	2.0359949706751235
JAEIGU010000201.1	5943107	5955890	12783	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	1840.0	5076.0	80.56324919990624	257.3705531580726	0.3130243464582588
JAEIGU010000201.1	7154138	7161006	6868	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	4450.0	6995.0	194.8404668149906	354.67041358170167	0.5493564147270132
JAEIGU010000201.1	7451640	7455373	3733	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	717.0	1243.0	31.39339656322433	63.0243494041537	0.498115361126684
JAEIGU010000201.1	7661820	7669895	8075	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	10707.0	4213.0	468.799298469237	213.6135028477068	2.194614536158147
JAEIGU010000201.1	8220313	8238879	18566	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	9317.0	8662.0	407.9390178236556	439.1930125010293	0.9288376777686088
JAEIGU010000201.1	8758914	8770986	12072	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	13719.0	16206.0	600.6778346595182	821.6996029313877	0.7310187719655927
JAEIGU010000201.1	10293915	10304458	10543	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	5174.0	13006.0	226.5403540001711	659.4486631942261	0.3435299313563831
JAEIGU010000201.1	11301174	11308235	7061	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	7804.0	5381.0	341.6932591065588	272.8350958517708	1.2523801530731151
JAEIGU010000201.1	11542032	11551381	9349	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	10171.0	4161.0	445.33087370230777	210.97692507697792	2.110803698270901
JAEIGU010000201.1	11689819	11695206	5387	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	2594.0	1321.0	113.57666762204173	66.97921606024701	1.695700163463855
JAEIGU010000201.1	12692551	12698823	6272	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	747.0	674.0	32.70692780017932	34.17410418213966	0.9570675979056936
JAEIGU010000201.1	12971103	12980685	9582	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	1525.0	3486.0	66.77117121187881	176.7521174761704	0.3777673057912918
JAEIGU010000201.1	13975109	13981506	6397	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	787.0	1024.0	34.45830278278598	51.920300715891706	0.6636768721996061
JAEIGU010000201.1	14730946	14735162	4216	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	2930.0	1996.0	128.28821747593764	101.20402366105452	1.2676197332389827
JAEIGU010000201.1	15141949	15149625	7676	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	11717.0	6244.0	513.0215167800551	316.59214616213654	1.6204492846683602
JAEIGU010000201.1	15672059	15676923	4864	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	401.0	875.0	17.55753420063174	44.36549133438013	0.3957475432493608
JAEIGU010000201.1	17976517	17987657	11140	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	5108.0	2426.0	223.65058527887007	123.00649368823564	1.8182014507764164
JAEIGU010000201.1	18506016	18514844	8828	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	949.0	1067.0	41.55137146234294	54.10054771860982	0.7680397558720069
JAEIGU010000201.1	18662773	18670898	8125	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	12094.0	21629.0	529.5282259911228	1096.6642423672088	0.4828535531058326
JAEIGU010000201.1	18920789	18926038	5249	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	10644.0	5531.0	466.0408828716315	280.44060865195024	1.66181668593519
JAEIGU010000204.1	35153	50439	15286	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	7136.0	15932.0	312.4452968970276	807.8068662163932	0.386782175249957
JAEIGU010000209.1	119148	132014	12866	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	4690.0	3837.0	205.34871671063053	194.5490174285904	1.055511456314624
JAEIGU010000211.1	22227	33603	11376	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	1212.0	2698.0	53.06666197298171	136.79782356589436	0.3879203673691486
JAEIGU010000212.1	54342	60758	6416	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	391.0	675.0	17.119690454980073	34.22480760080752	0.5002129056402976
JAEIGU010000212.1	117446	135900	18454	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	2803.0	4377.0	122.72760190616152	221.92886350923635	0.55300423732875
JAEIGU010000212.1	213039	306862	93823	True	False	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	7376.0	12154.0	322.9535467926676	616.2493504892069	0.5240631029246396
JAEIGU010000212.1	442074	449334	7260	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	1717.0	1673.0	75.17777112839076	84.8268194313348	0.886250028379825
JAEIGU010000212.1	513777	520898	7121	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	586.0	582.0	25.65764349518753	29.509389664696265	0.8694738788814464
JAEIGU010000212.1	623017	642903	19886	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	15027.0	19461.0	657.947796590756	986.7392306952818	0.6667899442157064
JAEIGU010000212.1	865527	887637	22110	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	957.0	2036.0	41.90164645886427	103.23216040776906	0.4058972154932334
JAEIGU010000212.1	968606	976057	7451	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	9142.0	5985.0	400.2767522747515	303.45996072716	1.319043050409669
JAEIGU010000212.1	1060073	1075874	15801	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	4505.0	13045.0	197.2486074160748	661.4260965222728	0.2982171529868456
JAEIGU010000222.1	442054	550981	108927	True	False	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	66788.0	48536.0	2924.2708084583355	2460.9411284633984	1.1882733701493453
JAEIGU010000223.1	135290	151073	15783	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	24488.0	32713.0	1072.1917643517954	1658.6609348818022	0.646420098166839
JAEIGU010000232.1	332085	344976	12891	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	3130.0	3257.0	137.04509238897091	165.1410346012298	0.8298669844227218
JAEIGU010000236.1	71011	85809	14798	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	5418.0	7273.0	237.2237413940717	368.7659639713676	0.6432907713047257
JAEIGU010000236.1	168139	189778	21639	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	16705.0	12522.0	731.4179771111052	634.9082085589804	1.1520058604552748
JAEIGU010000245.1	809578	820237	10659	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	4683.0	4229.0	205.0422260886744	214.4247575463926	0.9562432455791016
JAEIGU010000245.1	987072	995828	8756	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	3220.0	3517.0	140.9856860998359	178.32392345487415	0.7906156581145048
JAEIGU010000248.1	140	12037	11897	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	33218.0	46006.0	1454.4293543056986	2332.661479233705	0.6235063969862821
JAEIGU010000251.1	188120	257837	69717	True	False	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	53545.0	30058.0	2344.4343360918365	1524.043358318626	1.5382989750884073
JAEIGU010000251.1	411203	485988	74785	False	True	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	30480.0	51034.0	1334.547736746273	2587.59826829572	0.5157476541461944
JAEIGU010000251.1	652596	658592	5996	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	86371.0	52701.0	3781.7002155679897	2672.120867215048	1.4152429487627831
JAEIGU010000251.1	717247	741018	23771	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	7213.0	10938.0	315.81669373854544	554.5939933890854	0.5694556693782628
JAEIGU010000251.1	978598	1051999	73401	True	False	True	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	25725.0	32098.0	1126.3530356889064	1627.4783324010664	0.6920848119846639
JAEIGU010000251.1	1237371	1251997	14626	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	12992.0	18517.0	568.8465943506422	938.8752034728192	0.6058809437575168
JAEIGU010000251.1	2207012	2231023	24011	False	True	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	14376.0	25165.0	629.4441687488326	1275.9515307767724	0.4933135417500069
JAEIGU010000251.1	2582174	2587988	5814	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	1510.0	892.0	66.11440559340132	45.22744945173379	1.4618203412942363
JAEIGU010000252.1	168002	190915	22913	True	False	False	Dsim_ref_GCA_018904415.1_ASM1890441v1_genomic	22839198.0	19722536.0	19891.0	9457.0	870.9149944757255	479.5022303419804	1.8162897675253569
chr2L	109	76861	76752	False	True	True	Dsim_ref_droSim1	25840564.0	19829588.0	64428.0	49192.0	2493.2892331607004	2480.7373708419964	1.0050597304117057
chr2L	266207	280271	14064	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	79712.0	35368.0	3084.762391409104	1783.597319318989	1.7295172839724404
chr2L	1134112	1142011	7899	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	10259.0	5478.0	397.01145841863206	276.253848541886	1.437125529704382
chr2L	3383891	3403153	19262	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	14102.0	6134.0	545.7311225869528	309.3357259868435	1.7642033452358603
chr2L	5218378	5229594	11216	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	68833.0	36561.0	2663.757648633365	1843.7599409528832	1.4447421215023768
chr2L	7723423	7727973	4550	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	221.0	985.0	8.55244490793622	49.67324585866333	0.1721740699665717
chr2L	8350644	8354235	3591	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	93584.0	18736.0	3621.592779476485	944.8506948303716	3.832978902689665
chr2L	11538398	11542184	3786	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	20751.0	11885.0	803.0397478940475	599.3568802337194	1.339835704532001
chr2L	16796104	16813221	17117	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	18876.0	8806.0	730.4794121366701	444.0838609455728	1.6449132165741958
chr2L	17598701	17618720	20019	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	22971.0	33463.0	888.9511854307824	1687.5287575314223	0.5267769105939102
chr2L	19763023	19776746	13723	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	52585.0	38860.0	2034.978803094236	1959.697801083916	1.0384145973775558
chr2L	20061298	20066616	5318	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	5576.0	4854.0	215.78476383100616	244.7857212161947	0.8815251263795125
chr2L	20948037	20959314	11277	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	999.0	2860.0	38.66014689153069	144.2289169094184	0.2680471275799071
chr2L	21048182	21055819	7637	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	2301.0	2229.0	89.04604404145358	112.40778174513764	0.792169747138573
chr2L	21741209	21749886	8677	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	29640.0	21918.0	1147.0337876526226	1105.3179723149065	1.0377410088160868
chr2L	21905101	21922454	17353	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	14933.0	11922.0	577.8898633946225	601.222778809121	0.9611908992192288
chr2L	21964032	22016280	52248	True	False	True	Dsim_ref_droSim1	25840564.0	19829588.0	78164.0	45038.0	3024.856578207813	2271.2524334847503	1.3318011391480684
chr2L_random	113031	120776	7745	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	12801.0	9063.0	495.3839242827672	457.0442915909297	1.08388603336097
chr2R	146170	230779	84609	False	True	True	Dsim_ref_droSim1	25840564.0	19829588.0	43305.0	36277.0	1675.853514652389	1829.4379086443955	0.916048315569337
chr2R	1623686	1630991	7305	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	3556.0	1046.0	137.61309544172488	52.74945702351456	2.608805913971398
chr2R	8453368	8463449	10081	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	4848.0	6326.0	187.61200413427508	319.0182267024408	0.5880918030093221
chr2R	13335358	13338629	3271	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	3203.0	1748.0	123.9524028964693	88.15110026491726	1.406135629889584
chr2R	15578057	15585245	7188	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	7051.0	11220.0	272.8655612934764	565.8211355677183	0.4822470285060948
chr2R	18492108	18496625	4517	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	842.0	729.0	32.584428110779626	36.76324490453357	0.8863316661898193
chr2R_random	91168	151883	60715	False	True	True	Dsim_ref_droSim1	25840564.0	19829588.0	33085.0	30267.0	1280.3513112175106	1526.3554643697084	0.8388290546371631
chr2R_random	422113	431828	9715	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	1740.0	2076.0	67.33599158284626	104.692038987396	0.6431815850960064
chr2R_random	493134	539005	45871	True	False	True	Dsim_ref_droSim1	25840564.0	19829588.0	33767.0	57598.0	1306.7439240103274	2904.6493552967413	0.4498800936599899
chr2R_random	2250795	2256017	5222	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	28033.0	42287.0	1084.8447425528327	2132.520352919082	0.508714836445923
chr2R_random	2694305	2698806	4501	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	454.0	832.0	17.569275964719655	41.95750310092171	0.4187397882676602
chr2h_random	3	11025	11022	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	10618.0	7653.0	410.9043440383113	385.9384269607619	1.06468886053704
chr2h_random	181283	209395	28112	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	28731.0	36887.0	1111.856536877446	1860.200020292908	0.5977080554500653
chr2h_random	475012	490981	15969	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	30340.0	15323.0	1174.12297966871	772.734158672384	1.5194397277401877
chr2h_random	607234	634527	27293	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	13595.0	17135.0	526.110807798158	864.1127591758336	0.6088450867221862
chr2h_random	851163	863926	12763	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	14841.0	15116.0	574.3295695867938	762.2952125883805	0.7534214568089079
chr2h_random	949320	953884	4564	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	603.0	287.0	23.335403979572583	14.473321382168908	1.6123046924337447
chr2h_random	1095674	1102836	7162	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	4077.0	6987.0	157.77519407084148	352.35225260353366	0.4477768849355703
chr2h_random	1192199	1247729	55530	True	False	True	Dsim_ref_droSim1	25840564.0	19829588.0	40883.0	35900.0	1582.1249102767265	1810.4259150517903	0.8738965218753328
chr2h_random	1333081	1368991	35910	True	False	True	Dsim_ref_droSim1	25840564.0	19829588.0	17374.0	8986.0	672.3537458392937	453.16120536644536	1.483696613648999
chr2h_random	1607004	1662515	55511	True	False	True	Dsim_ref_droSim1	25840564.0	19829588.0	178644.0	388562.0	6913.316597888498	19595.061682572526	0.3528091265993344
chr2h_random	1737062	1772521	35459	True	False	True	Dsim_ref_droSim1	25840564.0	19829588.0	17543.0	22566.0	678.8938507688919	1137.996412230047	0.5965694122343619
chr2h_random	2064120	2069869	5749	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	1863.0	1964.0	72.09594960853022	99.04391356996425	0.7279190311639081
chr2h_random	2219147	2416004	196857	False	True	True	Dsim_ref_droSim1	25840564.0	19829588.0	98960.0	127423.0	3829.6377741600377	6425.90254522686	0.5959688537456393
chr2h_random	2490193	2496542	6349	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	1553.0	1331.0	60.099307429977145	67.12191902322932	0.8953752858165182
chr2h_random	2602063	2609860	7797	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	1382.0	904.0	53.48180480890433	45.58844086927071	1.1731439766117164
chr2h_random	2817441	2900121	82680	True	False	True	Dsim_ref_droSim1	25840564.0	19829588.0	25281.0	26423.0	978.3455190838714	1332.503731292854	0.7342159696128111
chr3L	2	11906	11904	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	3631.0	2419.0	140.51550887201998	121.9894230782808	1.1518663284590744
chr3L	6514713	6522960	8247	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	19014.0	13093.0	735.819852848413	660.2759472360192	1.1144126269155012
chr3L	19185003	19189996	4993	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	412.0	966.0	15.9439244437544	48.71508172534901	0.3272892886364171
chr3L	19291248	19299544	8296	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	677.0	1356.0	26.19911856413041	68.38266130390606	0.3831251674703965
chr3L	21708434	21715705	7271	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	20647.0	10925.0	799.0150679373717	550.9443766557329	1.4502644945528689
chr3L	22334394	22345756	11362	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	1755.0	1483.0	67.91647426890528	74.78723208974387	0.9081292671375544
chr3L_random	872778	886973	14195	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	8720.0	7099.0	337.4539348289766	358.00037802096546	0.942607761182907
chr3R	448038	455642	7604	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	88915.0	93551.0	3440.907868729181	4717.748043983566	0.729353885932355
chr3R	3527912	3536267	8355	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	111662.0	67249.0	4321.190512714816	3391.346305329188	1.274181438187089
chr3R	4559168	4564969	5801	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	406.0	1016.0	15.711731369330794	51.23656628670248	0.3066507478548282
chr3R	5412807	5417118	4311	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	7303.0	16110.0	282.61767041926794	812.4223256680875	0.3478703889468572
chr3R	6071051	6077527	6476	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	501.0	1287.0	19.38812171437125	64.90301260923827	0.2987245265655288
chr3R	6869633	6878478	8845	True	False	False	Dsim_ref_droSim1	25840564.0	19829588.0	16049.0	9039.0	621.0777752374136	455.83397900148	1.362508728721597
chr3R	9417592	9421608	4016	False	True	False	Dsim_ref_droSim1	25840564.0	19829588.0	1930.0	4053.0	74.68877227292717	204.39153854331207	0.3654200795455142
